Variables = x, y, u, v, p

Zone, I=81, F=POINT
           1            0            0            0   -0.0435921 
     0.99808      0.00023            0            0            0 
     0.99243      0.00104            0            0            0 
     0.98327      0.00251    0.0078585  -0.00145801    0.0947732 
     0.97083      0.00464   0.00254909 -0.000424253     0.130543 
     0.95526      0.00738 -9.42816e-05  1.90945e-05    0.0928295 
     0.93671      0.01073 -0.000217714  3.88307e-05    -0.142037 
     0.91539       0.0147  3.37759e-05   -6.195e-06   -0.0955392 
     0.89155      0.01924           -0           -0     0.116106 
     0.86543      0.02431           -0           -0    0.0597051 
     0.83728      0.02981 -6.40203e-05  1.25699e-05    -0.289519 
     0.80738      0.03565  2.04249e-05 -3.98485e-06  -0.00436279 
     0.77601      0.04169           -0           -0    0.0109022 
     0.74337       0.0477            0            0    -0.401005 
     0.70958      0.05354           -0           -0    -0.043577 
     0.67484       0.0592 -7.92516e-07  2.27529e-07     -0.06088 
     0.63934      0.06454 -3.59496e-06  6.23049e-07    -0.427083 
     0.60327      0.06949            0            0    -0.111712 
     0.56688      0.07399  -1.2065e-05  1.32875e-06    -0.401203 
     0.53032      0.07791  1.87389e-05 -1.82123e-06    -0.383518 
     0.49374      0.08125           -0           -0    -0.284041 
      0.4574      0.08391            0            0    -0.569084 
     0.42142      0.08584           -0           -0    -0.351698 
     0.38601      0.08706            0            0    -0.407816 
     0.35133      0.08749  8.32376e-06  1.59385e-07    -0.575758 
     0.31754      0.08713 -3.79949e-07 -8.30882e-09    -0.469051 
     0.28483      0.08599 -1.03285e-08 -1.27783e-09    -0.641982 
     0.25332      0.08404  4.29089e-07 -3.45258e-10    -0.641852 
     0.22311      0.08132   1.7353e-06  1.63529e-07    -0.651345 
      0.1944      0.07787   3.8564e-06  5.62658e-07    -0.707936 
     0.16729       0.0737  5.38674e-09  9.37014e-10    -0.739797 
     0.14189      0.06891            0            0    -0.777521 
     0.11833      0.06352           -0           -0    -0.822842 
     0.09668       0.0576   1.9167e-06  5.71799e-07     -0.86238 
     0.07705      0.05125           -0           -0    -0.901542 
     0.05952      0.04455            0            0    -0.942036 
     0.04413      0.03761            0            0    -0.985186 
     0.03097      0.03054            0            0     -1.03025 
     0.02008      0.02346            0            0     -1.06911 
     0.01148      0.01655           -0           -0     -1.12826 
     0.00524      0.00998            0            0     -1.15789 
     0.00139      0.00398  0.000895703   0.00171566     -1.27679 
       7e-05     -0.00091            0            0      -1.2596 
     0.00214     -0.00493 -0.000573239  0.000628591      0.10062 
     0.00762     -0.00871           -0           -0     0.473328 
     0.01587     -0.01193            0            0     0.484357 
      0.0272     -0.01436           -0           -0     0.425635 
     0.04175      -0.0162            0            0     0.371616 
     0.05938     -0.01763  5.36862e-09 -3.23185e-10     0.325888 
     0.07995      -0.0187            0            0     0.289204 
     0.10333     -0.01944           -0           -0     0.259162 
     0.12935     -0.01989   2.2962e-07 -2.84385e-09     0.234506 
     0.15784     -0.02009           -0           -0     0.213421 
     0.18857     -0.02006           -0           -0     0.195213 
     0.22132      -0.0198  7.52552e-08  8.73057e-10     0.179209 
      0.2559     -0.01927   3.0086e-07   5.6773e-09     0.166248 
     0.29218     -0.01849           -0           -0     0.156257 
     0.32993     -0.01757            0            0     0.147239 
     0.36889     -0.01656           -0           -0     0.138945 
     0.40878     -0.01551  5.77238e-05   1.5142e-06      0.13104 
     0.44933     -0.01445  1.59063e-07  4.15133e-09     0.123244 
     0.49021     -0.01338           -0           -0     0.115812 
     0.53116      -0.0123  7.67021e-06  2.02433e-07      0.10891 
     0.57188     -0.01123  5.84549e-06  1.52662e-07     0.102339 
     0.61212     -0.01018            0            0    0.0958384 
      0.6516     -0.00914  7.08114e-07  1.87026e-08    0.0898232 
     0.69009     -0.00813           -0           -0    0.0839414 
     0.72734     -0.00716            0            0    0.0778442 
     0.76303     -0.00622           -0           -0    0.0724783 
     0.79681     -0.00533            0            0    0.0675351 
     0.82841      -0.0045           -0           -0    0.0616131 
     0.85793     -0.00373           -0           -0    0.0560228 
     0.88544     -0.00301  5.77786e-05  1.52165e-06    0.0482551 
     0.91063     -0.00235            0            0    0.0450899 
     0.93322     -0.00175            0            0    0.0265587 
     0.95293     -0.00124  0.000797748  1.72312e-05    0.0451384 
     0.96949      -0.0008           -0           -0  -0.00661204 
     0.98266     -0.00046   0.00170652  3.80357e-05  -0.00263891 
     0.99224      -0.0002  6.58809e-06 -8.03274e-08    0.0226929 
     0.99805       -5e-05 -0.000384931  1.87807e-05   -0.0113299 
           1            0            0            0   -0.0435921 
