Variables = x, y, u, v, p

Zone, I=81, F=POINT
           1            0            0            0   -0.0771521 
     0.99808      0.00023            0            0            0 
     0.99243      0.00104            0            0            0 
     0.98327      0.00251   0.00271668 -0.000546318   -0.0524188 
     0.97083      0.00464   0.00284004 -0.000445477    0.0869945 
     0.95526      0.00738  0.000410497 -7.55891e-05     0.129912 
     0.93671      0.01073  4.65739e-06   2.7441e-09    0.0943131 
     0.91539       0.0147 -0.000153826  2.89393e-05    -0.176505 
     0.89155      0.01924           -0           -0    -0.100722 
     0.86543      0.02431           -0           -0     0.102388 
     0.83728      0.02981 -3.69323e-05  7.31363e-06   0.00279578 
     0.80738      0.03565 -1.07868e-05  2.10975e-06    -0.331768 
     0.77601      0.04169           -0           -0    0.0215794 
     0.74337       0.0477            0            0   -0.0229598 
     0.70958      0.05354           -0           -0    -0.306019 
     0.67484       0.0592  2.46847e-05 -3.93042e-06   -0.0440663 
     0.63934      0.06454 -1.10784e-05  1.53266e-06    -0.336911 
     0.60327      0.06949            0            0    -0.299929 
     0.56688      0.07399  2.49504e-06 -2.18932e-07    -0.212717 
     0.53032      0.07791 -2.11714e-05  2.02667e-06    -0.563681 
     0.49374      0.08125           -0           -0    -0.283378 
      0.4574      0.08391            0            0    -0.331289 
     0.42142      0.08584           -0           -0      -0.4946 
     0.38601      0.08706            0            0    -0.324712 
     0.35133      0.08749 -1.34253e-05 -1.05123e-08    -0.636051 
     0.31754      0.08713  5.88663e-07  1.81849e-08    -0.515135 
     0.28483      0.08599 -3.88456e-07 -1.05884e-08    -0.639285 
     0.25332      0.08404  8.36273e-07  6.00618e-09    -0.635936 
     0.22311      0.08132  2.81425e-06  2.13938e-07    -0.652289 
      0.1944      0.07787  3.20931e-06  4.65072e-07    -0.708313 
     0.16729       0.0737  5.05572e-09  8.67499e-10    -0.738311 
     0.14189      0.06891            0            0     -0.77598 
     0.11833      0.06352           -0           -0    -0.814474 
     0.09668       0.0576  1.96495e-06  5.84857e-07    -0.853281 
     0.07705      0.05125           -0           -0    -0.893034 
     0.05952      0.04455            0            0    -0.933197 
     0.04413      0.03761            0            0    -0.975829 
     0.03097      0.03054            0            0     -1.02034 
     0.02008      0.02346            0            0     -1.05854 
     0.01148      0.01655           -0           -0     -1.11683 
     0.00524      0.00998            0            0     -1.14543 
     0.00139      0.00398  0.000899235   0.00172214     -1.26226 
       7e-05     -0.00091            0            0     -1.24246 
     0.00214     -0.00493 -0.000570935  0.000626013     0.112161 
     0.00762     -0.00871           -0           -0     0.482183 
     0.01587     -0.01193            0            0     0.492422 
      0.0272     -0.01436           -0           -0      0.43365 
     0.04175      -0.0162            0            0     0.379781 
     0.05938     -0.01763  5.36604e-09 -3.23028e-10     0.334263 
     0.07995      -0.0187            0            0     0.297817 
     0.10333     -0.01944           -0           -0     0.268025 
     0.12935     -0.01989  2.29311e-07 -2.84002e-09     0.243629 
     0.15784     -0.02009           -0           -0     0.222811 
     0.18857     -0.02006           -0           -0      0.20488 
     0.22132      -0.0198  7.51127e-08  8.71405e-10     0.189163 
      0.2559     -0.01927  3.00211e-07  5.66506e-09     0.176503 
     0.29218     -0.01849           -0           -0      0.16683 
     0.32993     -0.01757            0            0     0.158145 
     0.36889     -0.01656           -0           -0     0.150206 
     0.40878     -0.01551  5.75397e-05  1.50937e-06      0.14268 
     0.44933     -0.01445  1.58509e-07  4.13711e-09     0.135293 
     0.49021     -0.01338           -0           -0     0.128299 
     0.53116      -0.0123  7.63729e-06  2.01568e-07     0.121862 
     0.57188     -0.01123  5.81656e-06  1.51916e-07     0.115811 
     0.61212     -0.01018            0            0     0.109901 
      0.6516     -0.00914  7.03303e-07    1.857e-08     0.104516 
     0.69009     -0.00813           -0           -0    0.0994096 
     0.72734     -0.00716            0            0    0.0942423 
     0.76303     -0.00622           -0           -0    0.0897487 
     0.79681     -0.00533            0            0    0.0860353 
     0.82841      -0.0045           -0           -0    0.0813259 
     0.85793     -0.00373           -0           -0    0.0768374 
     0.88544     -0.00301  5.54801e-05  1.45354e-06    0.0728322 
     0.91063     -0.00235            0            0    0.0700926 
     0.93322     -0.00175            0            0    0.0436217 
     0.95293     -0.00124  0.000909743  7.65772e-06    0.0868606 
     0.96949      -0.0008           -0           -0  -0.00122179 
     0.98266     -0.00046  0.000401589  1.24825e-05    0.0620343 
     0.99224      -0.0002 -1.22733e-05 -4.00558e-07     0.120512 
     0.99805       -5e-05   -0.0011169  0.000101584    0.0127144 
           1            0            0            0   -0.0771521 
