Variables = x, y, u, v, p

Zone, I=81, F=POINT
           1            0            0            0   0.00289606 
     0.99808      0.00023            0            0            0 
     0.99243      0.00104            0            0            0 
     0.98327      0.00251   0.00684797  -0.00120773     0.139263 
     0.97083      0.00464  0.000493486   -7.112e-05     0.103498 
     0.95526      0.00738 -0.000433692  7.76508e-05   -0.0345006 
     0.93671      0.01073 -0.000125459  2.27931e-05    -0.196959 
     0.91539       0.0147  0.000105945  -2.0182e-05    0.0350511 
     0.89155      0.01924           -0           -0     0.131819 
     0.86543      0.02431           -0           -0   -0.0417921 
     0.83728      0.02981 -5.36146e-06  9.54747e-07    -0.262835 
     0.80738      0.03565  1.98875e-05 -3.87687e-06      0.10392 
     0.77601      0.04169           -0           -0   -0.0759318 
     0.74337       0.0477            0            0    -0.410219 
     0.70958      0.05354           -0           -0   -0.0190151 
     0.67484       0.0592 -2.30273e-05  3.63766e-06    -0.166734 
     0.63934      0.06454  5.45644e-06 -7.64816e-07    -0.265706 
     0.60327      0.06949            0            0     -0.12004 
     0.56688      0.07399 -1.00675e-05  1.18008e-06    -0.497776 
     0.53032      0.07791  2.41773e-05 -2.39788e-06    -0.230267 
     0.49374      0.08125           -0           -0    -0.328553 
      0.4574      0.08391            0            0    -0.640846 
     0.42142      0.08584           -0           -0    -0.367511 
     0.38601      0.08706            0            0    -0.459618 
     0.35133      0.08749  1.74127e-05  1.41118e-07    -0.469303 
     0.31754      0.08713 -1.05488e-06 -2.74411e-08    -0.516412 
     0.28483      0.08599  2.50301e-07   5.2285e-09    -0.627042 
     0.25332      0.08404 -8.41794e-07 -5.51729e-08    -0.645709 
     0.22311      0.08132  2.42649e-07  6.52926e-08    -0.662691 
      0.1944      0.07787  3.74872e-06   5.3072e-07    -0.704097 
     0.16729       0.0737  5.04006e-09  8.75344e-10    -0.739263 
     0.14189      0.06891            0            0    -0.776919 
     0.11833      0.06352           -0           -0    -0.821709 
     0.09668       0.0576  1.91099e-06  5.69989e-07    -0.861122 
     0.07705      0.05125           -0           -0      -0.9002 
     0.05952      0.04455            0            0     -0.94071 
     0.04413      0.03761            0            0    -0.983932 
     0.03097      0.03054            0            0     -1.02909 
     0.02008      0.02346            0            0     -1.06809 
     0.01148      0.01655           -0           -0     -1.12747 
     0.00524      0.00998            0            0     -1.15741 
     0.00139      0.00398  0.000894565   0.00171358     -1.27703 
       7e-05     -0.00091            0            0     -1.26079 
     0.00214     -0.00493 -0.000574209  0.000629675       0.1019 
     0.00762     -0.00871           -0           -0     0.475866 
     0.01587     -0.01193            0            0      0.48735 
      0.0272     -0.01436           -0           -0      0.42879 
     0.04175      -0.0162            0            0     0.374852 
     0.05938     -0.01763  5.36792e-09 -3.23143e-10     0.329185 
     0.07995      -0.0187            0            0     0.292555 
     0.10333     -0.01944           -0           -0      0.26257 
     0.12935     -0.01989  2.29685e-07 -2.84466e-09     0.237973 
     0.15784     -0.02009           -0           -0     0.216951 
     0.18857     -0.02006           -0           -0     0.198811 
     0.22132      -0.0198  7.52939e-08  8.73506e-10     0.182881 
      0.2559     -0.01927  3.01041e-07  5.68074e-09     0.169999 
     0.29218     -0.01849           -0           -0     0.160092 
     0.32993     -0.01757            0            0     0.151165 
     0.36889     -0.01656           -0           -0      0.14297 
     0.40878     -0.01551  5.77771e-05   1.5156e-06      0.13517 
     0.44933     -0.01445  1.59221e-07  4.15528e-09     0.127487 
     0.49021     -0.01338           -0           -0     0.120182 
     0.53116      -0.0123  7.67924e-06  2.02671e-07     0.113424 
     0.57188     -0.01123   5.8535e-06  1.52866e-07     0.107009 
     0.61212     -0.01018            0            0     0.100678 
      0.6516     -0.00914  7.09154e-07  1.87285e-08    0.0948513 
     0.69009     -0.00813           -0           -0    0.0891799 
     0.72734     -0.00716            0            0     0.083397 
     0.76303     -0.00622           -0           -0    0.0782674 
     0.79681     -0.00533            0            0    0.0732963 
     0.82841      -0.0045           -0           -0    0.0679922 
     0.85793     -0.00373           -0           -0    0.0626037 
     0.88544     -0.00301   5.9836e-05  1.57037e-06    0.0556606 
     0.91063     -0.00235            0            0    0.0516687 
     0.93322     -0.00175            0            0    0.0455881 
     0.95293     -0.00124  0.000769788  2.15476e-05    0.0401029 
     0.96949      -0.0008           -0           -0    0.0243547 
     0.98266     -0.00046   0.00183166   3.8019e-05    0.0151934 
     0.99224      -0.0002  1.48314e-05  1.88205e-08    0.0165483 
     0.99805       -5e-05  0.000198353 -1.74321e-05    0.0093466 
           1            0            0            0   0.00289606 
