Variables = x, y, u, v, w, p

Zone, I=81, F=POINT
           1            0            0            0            0    0.0406548 
     0.99808      0.00023            0            0            0            0 
     0.99243      0.00104            0            0            0            0 
     0.98327      0.00251  -0.00416249  0.000658342   0.00247397   -0.0288639 
     0.97083      0.00464 -0.000128938  2.33292e-05  0.000619773     -0.01038 
     0.95526      0.00738   0.00027622 -4.78212e-05   4.7178e-05    0.0336856 
     0.93671      0.01073 -1.47876e-05  2.03174e-06  1.04172e-05     0.086423 
     0.91539       0.0147 -6.28232e-05  1.17903e-05 -6.89537e-06   -0.0903195 
     0.89155      0.01924            0            0            0   -0.0545065 
     0.86543      0.02431            0            0            0   -0.0792202 
     0.83728      0.02981  1.74378e-05 -3.43452e-06 -1.74143e-05   -0.0632414 
     0.80738      0.03565 -1.14981e-05  2.24005e-06 -3.05106e-06    -0.193299 
     0.77601      0.04169            0            0            0   -0.0672519 
     0.74337       0.0477            0            0            0    -0.129814 
     0.70958      0.05354            0            0            0    -0.308888 
     0.67484       0.0592  5.76286e-06 -9.14807e-07  3.97239e-06    -0.308356 
     0.63934      0.06454  7.84579e-06 -1.12833e-06 -4.92822e-06     -0.17783 
     0.60327      0.06949            0            0            0    -0.289622 
     0.56688      0.07399 -6.14586e-06  6.80788e-07  4.62709e-06    -0.428789 
     0.53032      0.07791    1.438e-05 -1.47309e-06 -3.42612e-06    -0.452195 
     0.49374      0.08125            0            0            0     -0.44847 
      0.4574      0.08391            0            0            0    -0.494604 
     0.42142      0.08584            0            0            0     -0.56659 
     0.38601      0.08706            0            0            0    -0.497967 
     0.35133      0.08749 -4.19764e-06  2.53159e-08  6.02097e-06    -0.640209 
     0.31754      0.08713  6.46427e-07  2.08029e-08 -3.20422e-07     -0.52758 
     0.28483      0.08599  -6.6387e-08  7.96106e-09  1.57101e-07    -0.661859 
     0.25332      0.08404  1.19704e-06  1.89484e-08 -7.91069e-07    -0.621144 
     0.22311      0.08132  3.90452e-06  2.91266e-07  1.32538e-06    -0.775654 
      0.1944      0.07787  1.27211e-06  1.49066e-07  7.56298e-07    -0.767358 
     0.16729       0.0737  2.64819e-09  4.26763e-10  3.72577e-10    -0.809378 
     0.14189      0.06891            0            0            0      -0.8426 
     0.11833      0.06352            0            0            0    -0.874469 
     0.09668       0.0576  1.69111e-06  4.99891e-07  1.60674e-08     -0.91411 
     0.07705      0.05125            0            0            0    -0.961186 
     0.05952      0.04455            0            0            0     -1.00816 
     0.04413      0.03761            0            0            0     -1.05922 
     0.03097      0.03054            0            0            0     -1.11494 
     0.02008      0.02346            0            0            0     -1.16842 
     0.01148      0.01655            0            0            0     -1.24883 
     0.00524      0.00998            0            0            0     -1.30513 
     0.00139      0.00398  0.000801698   0.00154355 -2.33264e-08     -1.48194 
       7e-05     -0.00091            0            0            0     -1.54113 
     0.00214     -0.00493 -0.000643802  0.000707554 -1.17923e-09  -0.00493785 
     0.00762     -0.00871            0            0            0     0.457173 
     0.01587     -0.01193            0            0            0     0.499058 
      0.0272     -0.01436            0            0            0     0.448339 
     0.04175      -0.0162            0            0            0     0.396547 
     0.05938     -0.01763  5.18654e-09 -3.12241e-10  3.23351e-15     0.351202 
     0.07995      -0.0187            0            0            0     0.314216 
     0.10333     -0.01944            0            0            0     0.283759 
     0.12935     -0.01989  2.26252e-07  -2.8005e-09 -5.59353e-12     0.258692 
     0.15784     -0.02009            0            0            0     0.237313 
     0.18857     -0.02006            0            0            0     0.218941 
     0.22132      -0.0198   7.4456e-08  8.63157e-10 -1.67435e-11       0.2029 
      0.2559     -0.01927  2.97957e-07  5.61836e-09  2.51141e-11     0.189975 
     0.29218     -0.01849            0            0            0     0.180089 
     0.32993     -0.01757            0            0            0     0.171312 
     0.36889     -0.01656            0            0            0     0.163385 
     0.40878     -0.01551  5.69255e-05  1.49321e-06  6.81078e-08     0.155984 
     0.44933     -0.01445  1.56352e-07  4.07794e-09   5.7858e-10     0.148843 
     0.49021     -0.01338            0            0            0     0.142198 
     0.53116      -0.0123  7.48666e-06  1.97332e-07  1.77173e-08     0.136225 
     0.57188     -0.01123  5.69422e-06  1.48646e-07 -1.75546e-08     0.130761 
     0.61212     -0.01018            0            0            0     0.125567 
      0.6516     -0.00914   6.8176e-07  1.80635e-08 -2.01549e-09      0.12111 
     0.69009     -0.00813            0            0            0     0.116977 
     0.72734     -0.00716            0            0            0     0.113041 
     0.76303     -0.00622            0            0            0     0.109996 
     0.79681     -0.00533            0            0            0       0.1075 
     0.82841      -0.0045            0            0            0       0.1048 
     0.85793     -0.00373            0            0            0     0.102869 
     0.88544     -0.00301  5.13841e-05  1.34321e-06 -8.01971e-07     0.102805 
     0.91063     -0.00235            0            0            0    0.0994996 
     0.93322     -0.00175            0            0            0     0.105467 
     0.95293     -0.00124  0.000513365  1.18586e-05 -2.35149e-06     0.107566 
     0.96949      -0.0008            0            0            0    0.0952838 
     0.98266     -0.00046   0.00075409  1.27357e-05  5.33417e-05     0.109187 
     0.99224      -0.0002  7.57025e-06  2.29015e-08  8.36947e-06     0.113587 
     0.99805       -5e-05  0.000220338 -1.27576e-05  0.000649478     0.071159 
           1            0            0            0            0    0.0406548 
