Variables = x, y, u, v, p

Zone, I=81, F=POINT
           1            0            0            0   0.00765193 
     0.99808      0.00023            0            0            0 
     0.99243      0.00104            0            0            0 
     0.98327      0.00251  -0.00444956  0.000693058    -0.176966 
     0.97083      0.00464 -6.57884e-05  2.94438e-05    -0.118515 
     0.95526      0.00738  0.000337916 -6.09675e-05    0.0113944 
     0.93671      0.01073  0.000203255 -3.70164e-05    0.0710501 
     0.91539       0.0147 -5.17621e-05  1.01357e-05    0.0277222 
     0.89155      0.01924           -0           -0    -0.263209 
     0.86543      0.02431           -0           -0   -0.0218587 
     0.83728      0.02981  4.58554e-05 -8.96632e-06    0.0259739 
     0.80738      0.03565 -1.81838e-05  3.51642e-06    -0.178351 
     0.77601      0.04169           -0           -0     -0.14832 
     0.74337       0.0477            0            0      -0.0048 
     0.70958      0.05354           -0           -0    -0.360927 
     0.67484       0.0592  2.38943e-05 -3.70149e-06    -0.174957 
     0.63934      0.06454  1.08332e-06 -1.01603e-07    -0.166879 
     0.60327      0.06949            0            0    -0.545379 
     0.56688      0.07399  1.38354e-05 -1.68676e-06    -0.205465 
     0.53032      0.07791 -1.22068e-05  1.24369e-06     -0.28893 
     0.49374      0.08125           -0           -0    -0.423564 
      0.4574      0.08391            0            0    -0.301667 
     0.42142      0.08584           -0           -0     -0.59119 
     0.38601      0.08706            0            0    -0.458266 
     0.35133      0.08749 -1.86676e-05 -1.65118e-08    -0.561732 
     0.31754      0.08713  1.51999e-07  4.99354e-09    -0.691431 
     0.28483      0.08599 -2.29969e-07 -9.96978e-09    -0.626936 
     0.25332      0.08404 -9.33814e-07 -4.67932e-08    -0.661244 
     0.22311      0.08132 -3.02269e-07 -2.35485e-08    -0.707207 
      0.1944      0.07787  2.14232e-06  2.66314e-07    -0.721073 
     0.16729       0.0737  3.83171e-09  6.40437e-10    -0.758233 
     0.14189      0.06891            0            0    -0.796165 
     0.11833      0.06352           -0           -0    -0.828132 
     0.09668       0.0576  1.97265e-06   5.8579e-07    -0.866233 
     0.07705      0.05125           -0           -0    -0.906596 
     0.05952      0.04455            0            0    -0.946994 
     0.04413      0.03761            0            0    -0.989871 
     0.03097      0.03054            0            0     -1.03472 
     0.02008      0.02346            0            0     -1.07341 
     0.01148      0.01655           -0           -0      -1.1325 
     0.00524      0.00998            0            0     -1.16214 
     0.00139      0.00398  0.000895756   0.00171581     -1.28138 
       7e-05     -0.00091            0            0     -1.26472 
     0.00214     -0.00493 -0.000574159  0.000629614    0.0980452 
     0.00762     -0.00871           -0           -0     0.472214 
     0.01587     -0.01193            0            0     0.483926 
      0.0272     -0.01436           -0           -0     0.425669 
     0.04175      -0.0162            0            0     0.372043 
     0.05938     -0.01763  5.35717e-09 -3.22495e-10     0.326699 
     0.07995      -0.0187            0            0     0.290401 
     0.10333     -0.01944           -0           -0     0.260758 
     0.12935     -0.01989  2.29179e-07 -2.83838e-09     0.236517 
     0.15784     -0.02009           -0           -0     0.215864 
     0.18857     -0.02006           -0           -0      0.19811 
     0.22132      -0.0198  7.50963e-08  8.71214e-10     0.182583 
      0.2559     -0.01927  3.00173e-07  5.66437e-09     0.170125 
     0.29218     -0.01849           -0           -0     0.160667 
     0.32993     -0.01757            0            0     0.152215 
     0.36889     -0.01656           -0           -0     0.144529 
     0.40878     -0.01551  5.75392e-05  1.50935e-06     0.137278 
     0.44933     -0.01445  1.58502e-07  4.13679e-09     0.130191 
     0.49021     -0.01338           -0           -0     0.123531 
     0.53116      -0.0123  7.63637e-06  2.01542e-07      0.11746 
     0.57188     -0.01123  5.81595e-06  1.51894e-07     0.111821 
     0.61212     -0.01018            0            0     0.106375 
      0.6516     -0.00914  7.02815e-07  1.85568e-08     0.101502 
     0.69009     -0.00813           -0           -0    0.0970158 
     0.72734     -0.00716            0            0    0.0927053 
     0.76303     -0.00622           -0           -0    0.0889424 
     0.79681     -0.00533            0            0    0.0857701 
     0.82841      -0.0045           -0           -0    0.0824368 
     0.85793     -0.00373           -0           -0    0.0790146 
     0.88544     -0.00301  5.89971e-05  1.54126e-06    0.0780444 
     0.91063     -0.00235            0            0    0.0737806 
     0.93322     -0.00175            0            0    0.0745844 
     0.95293     -0.00124  0.000805254  1.51315e-05    0.0770612 
     0.96949      -0.0008           -0           -0    0.0572888 
     0.98266     -0.00046  0.000491718   3.1364e-05    0.0997151 
     0.99224      -0.0002 -7.36954e-06  1.24595e-06     0.117196 
     0.99805       -5e-05 -0.000767852  0.000111774    0.0541665 
           1            0            0            0   0.00765193 
