Variables = x, y, u, v, p

Zone, I=81, F=POINT
           1            0            0            0   -0.0310283 
     0.99808      0.00023            0            0            0 
     0.99243      0.00104            0            0            0 
     0.98327      0.00251   -0.0010733  0.000113186    -0.165683 
     0.97083      0.00464   0.00132888 -0.000192338   -0.0387497 
     0.95526      0.00738  0.000389075 -7.18974e-05     0.079706 
     0.93671      0.01073   0.00015047 -2.65866e-05    0.0825634 
     0.91539       0.0147 -0.000130854  2.47851e-05   -0.0609579 
     0.89155      0.01924           -0           -0    -0.249246 
     0.86543      0.02431           -0           -0    0.0788559 
     0.83728      0.02981   1.7848e-05  -3.4393e-06    0.0404359 
     0.80738      0.03565 -2.15234e-05  4.18662e-06     -0.31494 
     0.77601      0.04169           -0           -0   -0.0412173 
     0.74337       0.0477            0            0   0.00455774 
     0.70958      0.05354           -0           -0    -0.432141 
     0.67484       0.0592  2.77517e-05 -4.38992e-06   -0.0559154 
     0.63934      0.06454 -6.25303e-06  8.65715e-07    -0.239208 
     0.60327      0.06949            0            0    -0.528565 
     0.56688      0.07399    1.089e-05 -1.24159e-06    -0.196674 
     0.53032      0.07791  -2.5921e-05  2.52771e-06    -0.409446 
     0.49374      0.08125           -0           -0    -0.310886 
      0.4574      0.08391            0            0    -0.310443 
     0.42142      0.08584           -0           -0    -0.618292 
     0.38601      0.08706            0            0      -0.3453 
     0.35133      0.08749 -1.92085e-05  -1.8332e-08    -0.612218 
     0.31754      0.08713  5.71813e-07  1.73753e-08    -0.598725 
     0.28483      0.08599 -3.73622e-07 -1.19497e-08    -0.638107 
     0.25332      0.08404  1.76185e-07 -1.11883e-08    -0.650287 
     0.22311      0.08132  1.74098e-06  1.32401e-07    -0.680062 
      0.1944      0.07787  2.68172e-06  3.66944e-07    -0.718512 
     0.16729       0.0737  4.51985e-09  7.65413e-10    -0.750938 
     0.14189      0.06891            0            0    -0.788469 
     0.11833      0.06352           -0           -0    -0.822402 
     0.09668       0.0576  1.99285e-06  5.92302e-07    -0.860404 
     0.07705      0.05125           -0           -0    -0.900168 
     0.05952      0.04455            0            0    -0.939969 
     0.04413      0.03761            0            0    -0.982184 
     0.03097      0.03054            0            0     -1.02622 
     0.02008      0.02346            0            0     -1.06387 
     0.01148      0.01655           -0           -0     -1.12145 
     0.00524      0.00998            0            0     -1.14924 
     0.00139      0.00398  0.000901746   0.00172675     -1.26451 
       7e-05     -0.00091            0            0     -1.24276 
     0.00214     -0.00493 -0.000569258  0.000624137     0.107839 
     0.00762     -0.00871           -0           -0     0.475967 
     0.01587     -0.01193            0            0     0.485689 
      0.0272     -0.01436           -0           -0     0.426927 
     0.04175      -0.0162            0            0     0.373205 
     0.05938     -0.01763  5.36753e-09 -3.23117e-10     0.327875 
     0.07995      -0.0187            0            0     0.291633 
     0.10333     -0.01944           -0           -0      0.26205 
     0.12935     -0.01989   2.2928e-07 -2.83963e-09     0.237864 
     0.15784     -0.02009           -0           -0     0.217256 
     0.18857     -0.02006           -0           -0     0.199537 
     0.22132      -0.0198  7.50915e-08   8.7116e-10     0.184035 
      0.2559     -0.01927  3.00108e-07  5.66313e-09     0.171597 
     0.29218     -0.01849           -0           -0     0.162151 
     0.32993     -0.01757            0            0     0.153702 
     0.36889     -0.01656           -0           -0     0.146008 
     0.40878     -0.01551  5.75133e-05  1.50868e-06     0.138739 
     0.44933     -0.01445  1.58433e-07  4.13508e-09     0.131623 
     0.49021     -0.01338           -0           -0     0.124921 
     0.53116      -0.0123  7.63306e-06  2.01456e-07     0.118794 
     0.57188     -0.01123  5.81322e-06  1.51826e-07     0.113087 
     0.61212     -0.01018            0            0     0.107557 
      0.6516     -0.00914  7.02573e-07  1.85496e-08     0.102585 
     0.69009     -0.00813           -0           -0    0.0979749 
     0.72734     -0.00716            0            0    0.0934627 
     0.76303     -0.00622           -0           -0     0.089541 
     0.79681     -0.00533            0            0    0.0863494 
     0.82841      -0.0045           -0           -0    0.0826955 
     0.85793     -0.00373           -0           -0    0.0790088 
     0.88544     -0.00301  5.73075e-05  1.49978e-06     0.077329 
     0.91063     -0.00235            0            0    0.0740186 
     0.93322     -0.00175            0            0    0.0632405 
     0.95293     -0.00124  0.000867033  1.04266e-05    0.0838056 
     0.96949      -0.0008           -0           -0    0.0332949 
     0.98266     -0.00046  0.000251607  2.16938e-05    0.0964055 
     0.99224      -0.0002 -1.31528e-05  6.69215e-07     0.135171 
     0.99805       -5e-05  -0.00109066  0.000134667    0.0419415 
           1            0            0            0   -0.0310283 
