Variables = x, y, u, v, w, p

Zone, I=81, F=POINT
           1            0            0            0            0     0.101533 
     0.99808      0.00023            0            0            0            0 
     0.99243      0.00104            0            0            0            0 
     0.98327      0.00251   0.00444025 -0.000782589 -0.000860175   -0.0180135 
     0.97083      0.00464   0.00124586 -0.000207221   0.00101302    0.0218269 
     0.95526      0.00738 -0.000165747  2.91046e-05  0.000171464    0.0433253 
     0.93671      0.01073 -8.26534e-05  1.54171e-05 -1.76997e-05    -0.086289 
     0.91539       0.0147  6.34284e-05 -1.19764e-05 -6.31275e-05    0.0194133 
     0.89155      0.01924            0            0            0   0.00943534 
     0.86543      0.02431            0            0            0    -0.105765 
     0.83728      0.02981  4.77318e-05 -9.43064e-06   4.7973e-05   -0.0834165 
     0.80738      0.03565  6.84392e-06 -1.31652e-06 -1.30268e-06   -0.0211674 
     0.77601      0.04169            0            0            0    -0.134638 
     0.74337       0.0477            0            0            0    -0.165516 
     0.70958      0.05354            0            0            0    -0.270712 
     0.67484       0.0592  1.39589e-05 -2.18714e-06 -7.18265e-06    -0.216213 
     0.63934      0.06454 -4.79431e-07  6.85938e-08  4.61344e-07    -0.240327 
     0.60327      0.06949            0            0            0     -0.30477 
     0.56688      0.07399  4.50012e-06 -4.94172e-07 -4.88218e-07    -0.379724 
     0.53032      0.07791  7.56223e-07  1.98625e-09 -2.84161e-06    -0.255614 
     0.49374      0.08125            0            0            0    -0.397969 
      0.4574      0.08391            0            0            0    -0.378514 
     0.42142      0.08584            0            0            0    -0.419397 
     0.38601      0.08706            0            0            0    -0.507322 
     0.35133      0.08749  9.93921e-06  3.89024e-09 -4.73562e-06    -0.487765 
     0.31754      0.08713 -4.43875e-07 -1.54077e-08  5.44623e-07    -0.645038 
     0.28483      0.08599  1.87546e-07 -6.83161e-10 -1.80077e-07    -0.624383 
     0.25332      0.08404  7.70654e-08  5.95155e-08  3.24342e-06    -0.737959 
     0.22311      0.08132 -2.65168e-06 -1.82449e-07 -3.02864e-06    -0.674981 
      0.1944      0.07787  3.96878e-06   5.7735e-07 -5.18273e-07    -0.757122 
     0.16729       0.0737  4.88378e-09  8.65574e-10 -4.91805e-10    -0.780155 
     0.14189      0.06891            0            0            0    -0.822441 
     0.11833      0.06352            0            0            0    -0.873368 
     0.09668       0.0576  1.51686e-06  4.55252e-07 -3.75418e-09     -0.91834 
     0.07705      0.05125            0            0            0    -0.959897 
     0.05952      0.04455            0            0            0     -1.00658 
     0.04413      0.03761            0            0            0      -1.0579 
     0.03097      0.03054            0            0            0     -1.11385 
     0.02008      0.02346            0            0            0     -1.16759 
     0.01148      0.01655            0            0            0     -1.24826 
     0.00524      0.00998            0            0            0     -1.30485 
     0.00139      0.00398  0.000800791   0.00154187  1.51932e-08     -1.48207 
       7e-05     -0.00091            0            0            0     -1.54176 
     0.00214     -0.00493 -0.000644062  0.000707848 -1.15357e-09   -0.0050654 
     0.00762     -0.00871            0            0            0     0.457213 
     0.01587     -0.01193            0            0            0     0.499047 
      0.0272     -0.01436            0            0            0     0.448174 
     0.04175      -0.0162            0            0            0      0.39621 
     0.05938     -0.01763  5.19094e-09 -3.12505e-10 -1.44294e-14      0.35068 
     0.07995      -0.0187            0            0            0     0.313505 
     0.10333     -0.01944            0            0            0     0.282851 
     0.12935     -0.01989  2.26541e-07 -2.80553e-09 -5.44009e-12     0.257586 
     0.15784     -0.02009            0            0            0     0.236008 
     0.18857     -0.02006            0            0            0     0.217428 
     0.22132      -0.0198  7.45901e-08  8.65478e-10 -3.96402e-12     0.201173 
      0.2559     -0.01927  2.98448e-07  5.63278e-09  1.50458e-11     0.188023 
     0.29218     -0.01849            0            0            0     0.177905 
     0.32993     -0.01757            0            0            0     0.168876 
     0.36889     -0.01656            0            0            0     0.160693 
     0.40878     -0.01551   5.7057e-05  1.49689e-06 -9.87626e-09     0.153029 
     0.44933     -0.01445   1.5686e-07  4.09466e-09 -9.25304e-11     0.145603 
     0.49021     -0.01338            0            0            0     0.138696 
     0.53116      -0.0123  7.52275e-06  1.98671e-07 -3.69188e-09     0.132441 
     0.57188     -0.01123   5.7037e-06  1.48974e-07  3.39628e-09     0.126665 
     0.61212     -0.01018            0            0            0     0.121119 
      0.6516     -0.00914  6.81821e-07  1.79675e-08   1.1028e-09     0.116155 
     0.69009     -0.00813            0            0            0     0.111644 
     0.72734     -0.00716            0            0            0     0.107211 
     0.76303     -0.00622            0            0            0      0.10375 
     0.79681     -0.00533            0            0            0     0.101395 
     0.82841      -0.0045            0            0            0    0.0985505 
     0.85793     -0.00373            0            0            0    0.0948686 
     0.88544     -0.00301  4.92279e-05  1.25833e-06  4.02509e-09    0.0949753 
     0.91063     -0.00235            0            0            0    0.0931399 
     0.93322     -0.00175            0            0            0    0.0803292 
     0.95293     -0.00124  0.000721106  9.34017e-06 -1.69844e-05     0.100365 
     0.96949      -0.0008            0            0            0    0.0714355 
     0.98266     -0.00046 -0.000452864  1.21152e-05 -5.66194e-05     0.117046 
     0.99224      -0.0002 -1.92358e-05  7.05345e-07 -1.97387e-05     0.156546 
     0.99805       -5e-05  -0.00118208  0.000141427  -0.00151285     0.129392 
           1            0            0            0            0     0.101533 
