Variables = x, y, u, v, w, p

Zone, I=81, F=POINT
           1            0            0            0            0    0.0903833 
     0.99808      0.00023            0            0            0            0 
     0.99243      0.00104            0            0            0            0 
     0.98327      0.00251   0.00168522 -0.000348263  -0.00165186    0.0847355 
     0.97083      0.00464  0.000625506 -0.000107888 -0.000905024    0.0844401 
     0.95526      0.00738  -5.2765e-05   1.1196e-05 -0.000125421    0.0405532 
     0.93671      0.01073 -0.000131546  2.33566e-05  -5.7519e-05   -0.0612758 
     0.91539       0.0147 -6.14799e-06  1.32409e-06 -3.04544e-06   -0.0781051 
     0.89155      0.01924            0            0            0   -0.0170181 
     0.86543      0.02431            0            0            0   -0.0390134 
     0.83728      0.02981  6.62032e-06 -1.24312e-06 -4.57858e-06   -0.0615479 
     0.80738      0.03565  3.71777e-06 -7.07985e-07  4.54714e-06    -0.177884 
     0.77601      0.04169            0            0            0      -0.1174 
     0.74337       0.0477            0            0            0    -0.106912 
     0.70958      0.05354            0            0            0    -0.276116 
     0.67484       0.0592 -3.93662e-06  6.16376e-07  1.40635e-06    -0.332484 
     0.63934      0.06454  9.11812e-06  -1.3103e-06 -5.45041e-06    -0.182244 
     0.60327      0.06949            0            0            0    -0.289015 
     0.56688      0.07399  2.94398e-06 -3.33221e-07 -7.29683e-07    -0.317336 
     0.53032      0.07791 -6.15918e-06  5.20881e-07  4.90319e-06    -0.490866 
     0.49374      0.08125            0            0            0    -0.385007 
      0.4574      0.08391            0            0            0    -0.546209 
     0.42142      0.08584            0            0            0    -0.516974 
     0.38601      0.08706            0            0            0    -0.568258 
     0.35133      0.08749 -8.34691e-06 -4.88855e-08  6.45523e-06    -0.627984 
     0.31754      0.08713  8.40283e-07  2.46423e-08 -2.69465e-07    -0.588781 
     0.28483      0.08599 -3.29358e-07 -6.12928e-09  2.20944e-07    -0.685523 
     0.25332      0.08404  4.70048e-06  3.50986e-07 -2.29064e-06    -0.623989 
     0.22311      0.08132 -3.97496e-06   -4.703e-07  4.61053e-06    -0.809676 
      0.1944      0.07787  1.98672e-06  1.94134e-07 -5.82126e-08    -0.749148 
     0.16729       0.0737  1.14126e-09  1.49458e-10   8.7634e-10    -0.805092 
     0.14189      0.06891            0            0            0    -0.843475 
     0.11833      0.06352            0            0            0    -0.871918 
     0.09668       0.0576  1.73456e-06  5.11238e-07 -2.84949e-08    -0.910385 
     0.07705      0.05125            0            0            0    -0.958063 
     0.05952      0.04455            0            0            0     -1.00488 
     0.04413      0.03761            0            0            0      -1.0558 
     0.03097      0.03054            0            0            0     -1.11126 
     0.02008      0.02346            0            0            0     -1.16437 
     0.01148      0.01655            0            0            0      -1.2442 
     0.00524      0.00998            0            0            0     -1.29973 
     0.00139      0.00398   0.00080463   0.00154892 -7.07305e-09     -1.47478 
       7e-05     -0.00091            0            0            0     -1.53155 
     0.00214     -0.00493 -0.000641555  0.000705039 -1.32464e-09  -0.00101654 
     0.00762     -0.00871            0            0            0     0.458079 
     0.01587     -0.01193            0            0            0      0.49887 
      0.0272     -0.01436            0            0            0     0.447735 
     0.04175      -0.0162            0            0            0      0.39574 
     0.05938     -0.01763  5.19627e-09 -3.12826e-10 -8.50874e-15     0.350256 
     0.07995      -0.0187            0            0            0     0.313154 
     0.10333     -0.01944            0            0            0     0.282581 
     0.12935     -0.01989  2.26546e-07 -2.80528e-09  6.89087e-12     0.257397 
     0.15784     -0.02009            0            0            0     0.235899 
     0.18857     -0.02006            0            0            0     0.217396 
     0.22132      -0.0198  7.45588e-08  8.64842e-10  1.15329e-11     0.201215 
      0.2559     -0.01927  2.98318e-07  5.62854e-09  2.92814e-11     0.188143 
     0.29218     -0.01849            0            0            0     0.178099 
     0.32993     -0.01757            0            0            0     0.169148 
     0.36889     -0.01656            0            0            0     0.161048 
     0.40878     -0.01551  5.70321e-05  1.49605e-06  7.51045e-09     0.153456 
     0.44933     -0.01445  1.56781e-07  4.09198e-09  1.23275e-10     0.146117 
     0.49021     -0.01338            0            0            0     0.139261 
     0.53116      -0.0123  7.51446e-06  1.98402e-07   8.7732e-09     0.133072 
     0.57188     -0.01123  5.70117e-06  1.48894e-07 -9.67205e-09     0.127336 
     0.61212     -0.01018            0            0            0     0.121861 
      0.6516     -0.00914   6.8115e-07   1.7922e-08  1.56535e-09     0.116973 
     0.69009     -0.00813            0            0            0     0.112508 
     0.72734     -0.00716            0            0            0     0.108324 
     0.76303     -0.00622            0            0            0     0.105022 
     0.79681     -0.00533            0            0            0     0.102037 
     0.82841      -0.0045            0            0            0    0.0984901 
     0.85793     -0.00373            0            0            0    0.0966977 
     0.88544     -0.00301  4.92748e-05  1.28366e-06   8.7358e-07    0.0951334 
     0.91063     -0.00235            0            0            0    0.0924401 
     0.93322     -0.00175            0            0            0    0.0881758 
     0.95293     -0.00124    0.0006251  1.41163e-05  6.60041e-05    0.0986116 
     0.96949      -0.0008            0            0            0    0.0804788 
     0.98266     -0.00046  0.000615281  1.81844e-05 -0.000158851    0.0865841 
     0.99224      -0.0002  2.86942e-06  4.81139e-08  9.69316e-07     0.103614 
     0.99805       -5e-05  -6.5013e-05  1.00732e-05  0.000164324    0.0989086 
           1            0            0            0            0    0.0903833 
